D1|D2
5443|2618
5680|15713
6417|20082
24361|5272
11913|22660
18654|20256
13249|10112
19967|9587
14404|12555
9240|15165
11215|15082
3052|4486
17521|15990
19848|19444
24711|9006
16896|2310
21059|17238
5057|1920
24208|18009
3282|18173
1892|2477
7191|21410
10447|13302
2132|15330
15558|15066
4646|3272
24205|18250
21177|7486
6513|12171
9636|15102
15618|10124
23056|15372
11732|4974
7020|2847
18876|1859
13644|10138
22326|10417
26337|5216
12396|15393
4429|21308
21427|19490
4444|20062
22446|443
4093|16441
14728|18449
14315|19960
22707|11544
17467|20490
18844|4550
6411|20664
9257|13828
8213|2170
893|19904
21155|9339
27007|15103
26003|129
16326|16942
8491|11862
21024|20215
1437|7532
12758|18143
21239|2358
5749|10091
2230|7254
12955|1796
3451|4221
19972|9208
21653|760
1017|9636
12574|660
20672|16647
9354|5781
17838|22542
11003|6
10947|4655
12376|17140
14040|10101
3668|18991
2156|13423
566|14322
10517|7599
15968|13891
10778|18700
8832|16380
26617|14817
21127|11677
10066|12257
3838|4901
17296|2023
21107|13394
17078|20115
1873|4163
23190|4343
15992|11954
9327|8099
10075|11545
14064|8120
23947|7034
25337|22717
6820|19560
3697|16637
23042|16605
9348|6341
11353|3797
10772|19249
15496|20377
7344|8864
20401|6493
26638|13118
14390|13876
4446|20008
22376|6400
27118|6047
22380|6061
16785|11705
19282|1057
25028|15684
17896|17775
4577|9152
6099|13910
21222|3867
5734|11438
15085|21718
15924|17617
8769|21662
22800|3955
17868|20148
2596|9754
15930|17161
17575|11696
18024|7196
17250|5899
3250|21006
16758|13968
12188|71
7227|18592
1650|22746
21977|6775
2611|8520
20837|3086
713|2223
23131|9286
14074|7355
4893|15735
19577|9352
18836|5320
11276|10223
1005|10758
15173|14444
16304|18875
4019|22751
9679|11728
3464|3280
25853|12801
27174|1466
18894|553
4635|4396
15184|13557
13944|18169
19450|19935
21603|5069
25385|18897
14345|17667
25360|20914
21509|12929
12307|23021
27061|10808
27167|2010
13699|5789
23875|13152
7298|12765
17137|15357
27573|1082
18032|6604
25213|360
18049|5191
4921|13454
8860|14192
23430|17312
22978|22050
13731|3163
13259|9571
11610|15360
4988|7920
10566|3705
12060|10789
21498|13864
17645|5988
20806|5763
24169|21540
23162|6815
15721|1821
11159|20030
16872|4596
17135|15535
17582|11200
164|15123
10094|10148
8863|14017
14476|6894
19451|19962
3425|6609
26738|4917
24279|12450
8765|22143
21598|5591
19969|9733
5236|20142
2521|16112
23490|12396
2867|20172
6952|8806
10590|1762
24304|10363
15237|9252
17466|20861
4137|13070
14449|9130
23846|15599
19549|11859
23465|14516
6061|17236
10108|9020
11254|12199
16515|1530
8507|10823
586|12914
17928|15312
26645|12741
15738|473
19585|8859
13111|21907
17239|6956
18871|2587
12451|11153
14305|21111
10381|19134
26687|9261
26263|11631
5291|15636
19142|12908
11676|9974
1742|15296
2631|7050
2169|12629
15344|457
17454|21938
19157|11654
19035|21782
8073|14128
17166|13050
6216|4424
10041|14619
7430|1952
4110|15380
12724|21298
15228|10069
3234|22547
14110|4563
5238|20068
7687|13419
7654|16145
21817|20283
10090|10570
6133|11318
21144|10607
25210|832
15553|15913
18394|9471
21609|4769
22393|5227
18418|7469
22181|22819
25021|16536
2660|4687
15525|18263
9662|13358
18882|1774
1527|446
27136|4786
27562|2200
24183|20530
21575|7618
2888|18568
6078|15931
3635|22097
4649|3470
1095|3545
26629|14182
9261|13908
724|1582
24386|3729
24594|19253
19424|22355
24607|18177
939|16509
15591|12803
15524|18358
22634|18055
25960|4196
25567|4046
24798|2341
6564|8414
9219|17428
17254|5892
19184|9549
26577|18472
10529|6996
15929|17571
21913|12412
9335|7794
21068|17005
8432|17207
12354|19386
21504|13582
3309|16446
15197|12763
7248|17197
26715|7028
8953|6752
8094|12515
4591|8354
24596|19073
26391|1161
4477|17811
3444|5257
1864|5321
27106|7424
1265|22275
18261|20642
22671|15065
11300|8570
13119|21454
14494|5638
18328|15086
27414|14636
8113|10946
24331|8352
9018|1366
15630|9628
21496|14280
24981|19975
1771|13060
12545|3542
25920|7578
17213|9321
12424|13588
15629|9721
15988|12691
5325|12998
17483|19676
25601|1288
5671|17040
6885|14582
23779|21441
23061|15497
25903|8943
13983|15309
6916|12023
8568|5984
16329|17180
24627|16560
277|6028
12030|13555
614|10827
4193|8678
20379|8762
23078|14125
13566|17178
7843|656
10008|17576
24748|6594
11666|11027
7999|20469
27193|274
8939|7987
24631|16316
11632|13871
23219|2404
14019|12329
14683|22752
26402|396
27107|7416
25202|1694
22985|21827
26669|11008
22367|7581
26359|3971
3497|934
130|18257
3881|1832
26530|22549
2957|13000
7629|18427
11266|11471
5857|1668
14760|16412
3876|2266
18314|16348
550|16181
8238|666
10449|13764
508|19672
10915|7853
13906|21769
2974|11599
870|22398
20366|9867
4980|8955
8448|16026
2069|21186
19579|9647
1464|5873
7626|18707
7389|5611
9763|5177
19443|20924
17567|12797
14301|21772
11763|3046
16381|12974
4127|14232
9663|13506
7715|11350
5263|18247
26542|21595
22401|4841
24577|20852
18885|1761
19944|12156
16518|1611
24569|21521
17199|10622
10876|11120
22002|5181
8856|14939
21273|154
25212|924
23630|1125
22299|13292
21981|6920
11239|13784
10927|6913
10092|10673
17490|19224
24690|11495
1365|14129
10826|15286
6920|11808
10804|17139
8853|15231
24367|5533
25856|12972
27555|3024
13764|852
18070|3897
11701|8241
24957|22060
23622|1819
6091|15115
7331|10501
21667|243
21608|5134
23188|5068
9007|2458
16306|19219
7678|14479
13553|18382
10107|9487
25790|18542
1869|5107
4105|16130
5403|6700
1525|897
997|11953
4474|18270
26225|15213
4560|11129
6550|9797
17690|2682
15605|11895
16529|740
8574|5670
15554|16123
8095|12658
10914|8054
23785|21088
3751|12751
8127|9990
6060|17714
11769|2615
9758|5689
2118|17234
15242|9303
8195|4374
19042|21594
20712|14054
12921|5340
18104|1129
6630|3184
17233|7900
21643|2305
22659|16282
21491|14916
20687|16114
22221|19860
19653|3619
20324|13463
309|3564
14775|15291
5767|9297
14059|9181
4841|20622
23995|3742
2544|14678
9648|14877
19857|19510
2325|82
23033|18051
3398|9328
6040|19430
15655|7821
2701|1643
4632|5221
17660|5258
12458|11038
26598|17086
13261|9928
11338|5667
5706|14395
8129|9895
18316|16327
6834|19077
22410|4209
23804|19577
7789|5352
12581|808
10841|14175
24220|17813
7721|10982
2256|5834
8633|822
286|5516
23044|17166
140|17637
15198|13030
4873|18016
21058|18160
12435|12983
6837|18840
2583|11479
1284|20999
22695|13353
10413|16968
15297|4787
25897|9702
25947|5552
21637|2864
5230|21163
5347|11460
2281|3795
10560|4754
9576|20891
24167|22299
14339|18810
3459|4335
11636|13777
27539|4568
23005|20439
26627|14739
15919|18752
19562|11286
2053|22731
16687|20545
8229|1639
20025|5626
16358|15060
6570|8283
5772|8987
9827|99
25059|13823
8516|10600
2235|7643
6225|4143
22266|16215
9336|8079
10957|4602
20662|18328
16076|5748
12891|7954
20231|21333
2985|10934
19581|9753
690|4818
25395|18654
12368|18601
22359|8544
15677|6105
9608|18282
3797|9083
6001|22755
18279|19492
17973|12121
8199|4182
5024|5558
13172|17385
10926|7213
6590|6650
594|12809
13155|18842
671|6424
11785|1471
6616|4506
4481|17884
10872|11712
13360|1836
19621|6452
1442|7981
8020|19071
22977|22811
15127|18988
7740|9533
18089|2530
5018|6094
23400|20460
11279|10739
27337|21367
12856|10927
6163|9368
12962|2131
5663|18101
27440|12827
15266|7508
25508|9345
10799|17797
26005|867
976|13924
12108|7457
5687|16136
10537|6794
11167|20040
24207|19045
15111|20397
18280|19527
22016|4342
20306|15195
26166|20359
18893|1407
19059|20385
26193|18128
13151|19226
27348|20569
10782|19261
15238|9852
25568|4473
27370|18754
4983|9063
14440|10551
22847|884
10568|4252
2571|12650
25541|6720
13277|8810
16717|18206
27172|2362
18437|6529
9325|9137
3027|7586
20032|5206
22413|4188
24738|7788
26008|684
21256|1905
12394|16552
16300|20029
25217|805
18423|7662
13519|21484
11220|15706
24040|205
22593|22001
4832|21626
22397|5500
8468|14768
13934|19849
17257|6188
23120|11087
14136|3084
2669|4559
25497|10406
13295|7353
182|14371
15599|12726
25490|10993
19524|14631
26939|21805
26779|2323
4688|840
14779|15232
15497|21181
23959|6968
15343|1188
215|11650
17529|16358
10973|3473
3509|398
2588|11308
12903|7113
10816|16499
13123|21622
6618|4508
1466|6137
20299|15886
18668|20188
24736|8008
10181|3686
1847|7285
20646|19840
21964|8755
19574|10518
27588|674
16500|3519
12484|9146
13280|8613
13271|9369
22340|10294
8090|13416
2995|10322
14034|11614
15298|5008
964|15061
4132|14265
5069|2030
17274|4840
19277|2439
7776|6736
18508|730
20360|10856
25144|7007
14032|11788
2721|315
23194|5002
8372|22789
14434|11187
10891|10325
9306|10804
4066|19747
25769|20677
22705|12816
16110|3132
2873|20476
20302|15648
21791|23139
2062|22254
26723|7038
23516|11030
24360|6512
113|20182
7460|197
25420|16888
21988|6780
8841|16674
13273|9270
952|16095
23148|8856
16019|10731
14085|7415
21586|7430
17271|5117
289|5592
9309|10593
10456|13691
13947|18879
13579|16652
293|5265
26782|2105
17699|2350
14880|6946
5802|6781
1022|10301
3411|8617
6597|6334
23008|20457
15342|1382
15934|17776
24016|2324
2876|20261
11670|11249
10224|193
887|21513
20357|11111
19089|18102
5391|8138
15544|17423
11756|4138
15986|13500
7697|13357
20699|15549
13580|16593
6996|6004
15082|22997
15097|21753
21836|19476
20652|19442
20214|23028
27102|8403
23086|14024
16327|17952
2617|9019
20878|678
17293|3308
8091|13438
9676|12949
1324|18033
2929|15900
19491|17487
23102|12679
17469|21474
21534|11814
5008|7189
20686|16662
1828|8986
22662|16490
3661|20685
12985|479
13287|8182
5637|20519
25024|17008
2510|17922
1895|3438
23080|14549
12452|11928
4544|12950
10857|13264
5792|7679
13654|10473
17320|1109
16346|16417
1471|5874
21447|19005
640|9311
25455|14085
11640|13830
26947|21325
9024|1573
15896|21045
18681|19257
1500|3483
11163|20643
10385|19681
19114|16089
16084|5418
14399|14196
489|21864
18076|3917
8034|18222
19669|2770
5700|15334
5259|19182
882|22020
27335|21908
10345|23019
2850|22515
5470|1665
4459|20043
16059|7499
10002|18744
16751|15642
6076|16919
6655|1631
27120|6930
19234|6165
6507|13917
7216|20608
16914|2110
4845|20779
10355|22207
10489|11080
10495|10583
23436|17840
506|20483
17617|9284
7037|2709
1848|7401
562|15840
6011|22333
25353|22541
15748|578
5059|3044
9350|7328
25803|17964
12915|6343
5710|14541
9362|6359
17961|13549
25904|9650
12777|17833
12158|3674
4496|17012
7297|13914
25188|3548
1502|3377
710|3576
8101|12712
7648|17541
12397|16588
9192|20481
25182|4060
1865|6033
5748|11414
14822|11931
21182|8331
6530|12067
24402|3270
20239|21121
22229|19782
2892|19116
17128|17190
5617|22309
27097|8921
22675|15527
2485|20130
17939|15386
16015|11239
23973|6091
13670|9273
18659|21161
7613|20493
20799|7381
19163|12100
554|16578
5877|745
7680|14956
10806|17643
4153|12779
9207|19284
6498|14761
22033|3321
5873|1086
14002|14531
11321|7659
14731|19567
2554|14428
12945|3965
19504|16616
6872|16479
23791|21235
17511|18176
13511|22498
11375|3199
8183|5994
15945|17091
3079|3642
6527|12363
16864|6345
13302|7119
17569|13412
21867|17134
5265|18819
11650|13158
17150|15417
7813|3953
27321|23146
6627|4072
25015|17943
7845|1286
20707|15091
11212|16764
6269|1044
6588|7336
17132|16898
4043|21954
19278|2616
676|6510
21842|19183
11637|14247
874|22850
21054|19052
20617|22608
26799|1031
306|4463
6398|23123
22837|2186
6797|22777
18411|9088
27087|9903
26370|3877
24777|5031
15514|20154
25851|14197
20661|18944
16511|2932
2239|7881
2559|14086
13669|9447
10228|159
7350|9649
20030|5769
4624|6539
8542|9021
14695|22602
8783|21781
14782|15379
22044|2506
15194|13993
19461|20289
11348|5517
13233|12919
23132|10499
9005|3375
1769|14143
13308|6696
26586|18683
670|7063
7737|10335
23488|13710
6048|19453
10620|424
21066|18127
1486|4881
19172|11477
7278|15661
14778|15746
21010|22770
24196|20471
23138|9979
8992|4468
13625|13174
7057|1257
8982|5319
4104|16969
19452|21056
22819|3736
25820|16825
626|10746
21275|820
19080|19154
7758|8626
11979|18705
14082|7995
21568|9263
5031|5581
17158|14832
13121|22231
9634|16748
255|8787
25814|17341
15305|4842
26694|9777
25391|19624
11149|22098
8796|20785
9259|15125
26807|404
4672|2638
15207|12980
21917|13100
15304|4932
23094|13709
6013|22421
22302|13904
4973|10428
26787|2079
7312|12899
973|14754
23573|6710
19623|6880
4947|12594
20387|9004
25494|11101
3335|15318
13985|16128
5797|7595
6144|11564
576|14950
23545|9086
12860|11203
13979|16629
19441|22031
7653|17379
3510|813
12395|17037
16702|19981
8244|1119
17693|3264
12002|16861
8545|8903
693|5255
944|17192
12786|17329
8023|19464
19568|11474
20759|10930
22630|19471
237|10345
15280|6939
17632|8329
18276|20461
27000|17211
18013|9517
26614|16486
20294|16811
1427|9890
16478|5860
5874|1228
26353|5385
1066|7083
19555|12605
3111|1189
27499|8572
5396|8155
6094|15761
22319|12563
11649|13449
24620|18161
20615|22921
962|15728
7436|2670
20725|13785
23971|6507
10815|17127
17062|22904
9190|20957
25926|8146
22679|15498
7065|722
20344|12694
11730|6738
12736|21566
16096|4828
15583|14616
1450|8019
1827|9496
21056|19119
17998|10776
10497|10791
6108|14621
12342|21482
14124|4646
20719|14314
3381|11597
1112|3324
12938|4822
21069|18088
6027|21374
13708|6449
11230|15504
3270|20817
1439|8956
26200|18145
24568|22531
2070|22119
6014|22446
9198|20314
27334|22335
5798|7627
20647|20330
19279|2803
987|13716
16049|8737
25471|13131
20675|17998
26196|18497
7400|5726
15086|23180
13757|2411
22311|13338
2279|4803
15363|184
3655|21660
12174|2735
3420|8410
12570|2637
12496|8779
6591|7350
21249|3173
13183|17299
14402|14424
17192|12208
20384|9417
21405|22978
2573|13180
13723|5225
16476|6102
19266|3903
20311|15473
16471|6518
4870|19157
26194|18702
12848|12356
532|18759
18002|10558
9623|17879
19598|9163
13662|10340
3284|19738
8588|5495
23874|14696
13209|15144
20749|11922
11169|20650
21205|6846
9430|1139
10554|6154
337|2201
3720|16323
904|20684
21152|11291
9177|22164
15581|14929
17889|19969
20491|623
25452|14849
9213|19172
25133|8561
20780|9391
21117|14188
18818|8399
7420|4145
25475|12951
26801|1200
23060|16755
26239|15076
18324|16624
25447|15281
946|17216
2862|22037
19097|17992
19847|21282
22774|7714
923|19139
22645|18478
17291|4100
18855|5367
276|7303
16099|4734
1317|19210
20383|9608
6960|9591
21511|14282
22848|1610
11263|12911
17705|2488
18650|22356
15653|8970
23417|19912
11564|20687
11393|2111
24029|1882
24280|13880
14005|14722
6937|11538
2612|10055
9968|22102
23456|16728
20859|2897
11790|1948
8475|14944
21415|22291
18265|21583
14866|8781
1701|20147
20834|4964
17661|6175
14111|5918
1489|4982
17099|20060
22797|5872
18415|9128
25409|18507
9221|18580
3400|10211
14540|3122
8428|18889
5064|3190
25368|21862
12189|1655
20101|313
24581|21648
11255|13641
26309|9299
949|17064
3333|15794
986|13992
17516|18237
5422|6262
23071|15928
10390|19892
12418|15399
14469|9045
3390|11084
7437|2872
2158|15038
4299|1170
3766|12640
5027|6282
9204|20046
27049|13499
1059|7949
18011|9968
13939|20274
4062|20853
25798|19032
19958|12210
20836|4869
22259|17832
21925|12788
21279|863
19145|14146
974|15019
10019|17955
26803|1171
9216|19064
9338|8938
19837|22241
13559|19033
20629|22038
16010|12205
27077|11140
8781|22423
8057|16974
17216|10452
11388|2645
10441|15709
3469|4566
19220|7960
22263|17539
15226|11794
2084|21219
1452|8137
7450|1838
8419|19707
14319|21519
8490|13813
11537|23057
15317|4218
4222|7617
27046|13741
20076|2434
16745|16810
23469|15781
4264|4137
21476|17360
26778|3292
13258|11327
2102|19757
17230|9309
