id,label,author,year,title,type,institution,journal,volume,pages,address,date,booktitle,publisher
601,utgoff1989pt, P. E. Utgoff. , 1989. , Perceptron trees: A case study in hybrid concept representations. ,,," Connection Science, ", 1(4) ," 377-391, ",,,,
602,utgoff1989pt," Utgoff, P. ", (1989). , Perceptron trees: A case study in hybrid concept representation. ,,, Connection Science. ,,,,,,
603,utgoff1989pt," Utgoff, P. ", (1989). , Perceptron trees: A case study in hybrid concept representation. ,,,,,,,,,
604,utgoff1989rp," Utgoff, P. E., Saxena, S., Callan, J. P., & Fawcett, T. E. ", (1989). ," Representation problems in machine learning: A proposal, "," (COINS Technical Report 89-23), ", Department of Computer and Information Science. ,,,," Amherst, MA: University of Massachusetts,",,,
605,utgoff1990," Utgoff, P. E. and Brodley, C. E. ", (1990). , An incre-mental method for finding multivariate splits for decision trees. ,,,, 6 , pages 58-65.,,,,
606,utgoff1990," Utgoff, P. E. and Brodley C. E. ", (1990), An incremental method for finding multivariate splits for decision trees. ,,,,, (pp. 58-65). ," Austin, TX: ",,,
607,utgoff1990," Utgoff, P. E. and Brodley C. E. ", (1990)., An incremental method for finding multivariate splits for decision trees. ,,,,, (pp. 58-65). ," Austin, TX: ",,,
608,utgoff1990," Utgoff, P. E., & Brodley, C. E. ", (1990). , An incremental method for finding mul-tivariate splits for decision trees. ,,,,,," Los Altos, CA. ",,,
609,utgoff1990," Utgoff, P. E., & Brodley, C. E. ", (1990). , An incremental method for finding multivariate splits for decision trees. ,,,,, (pp. 58-65). ," Austin, TX: ",,,
610,utgoff1990," Utgoff, P. E., & Brodley, C. E. ", (1990). , An incremental method for finding multivariate splits for decision trees. ,,,,,," Los Altos, CA. ",,,
611,utgoff1990," Utgoff, P. E., & Brodley, C. E. ", (1990). , An incremental method for finding multivariate splits for decision trees. ,,,,, pp. 58-65. ," Los Altos, CA. ",,,
612,utgoff1990," Utgoff, P. E., & Brodley, C. E. ", (1990). , An incremental method for finding multivariate splits for decision trees. ,,,,, pp. 58-65. ," Los Altos, CA. ",,,
613,utgoff1990," Utgoff, P. E., & Brodley, C. E. ", (1990). , An incremental method for finding multivariate splits for decision trees. ,,,,, pp. 58-65. ," Los Altos, CA. ",,,
614,utgoff1990," Utgoff, P. E., & Brodley, C. E. ", (1990). , An incremental method for finding multivariate splits for decision trees. ,,,,, pp. 58-65. ," Los Altos, CA. ",,,
615,utgoff1990," Utgoff, P. E., & Brodley, C. E. ", (1990). , An incremental method for finding multivariate splits for decision trees. ,,,,, pp. 58-65. ," Los Altos, CA. ",,,
616,utgoff1990," Utgoff, P. E., & Brodley, C. E. ", (1990). , An incremental method for finding multivariate splits for decision trees. ,,,,, pp. 58-65. ," Los Altos, CA. ",,,
617,utgoff1990," Utgoff, P. E., & Brodley, C. E. ", (1990). , An incremental method for finding multivariate splits for decision trees. ,,,,, pp. 58-65. ," Los Altos, CA. ",,,
618,utgoff1990," Utgoff, P. E., & Brodley, C. E. ", (1990). , An incremental method for finding multivariate splits for decision trees. ,,,,, (pp. 58-65). ," Austin, TX: ",,,
619,utgoff1990," Utgoff, P. E., & Brodley, C. E. ", (1990). , An incremental method for finding multivariate splits for decision trees. ,,,,, (pp. 58-65). ," Austin, TX: ",,,
620,utgoff1990," Utgoff, P. E., & Brodley, C. E. ", (1990). , An incremental method for finding multivariate splits for decision trees. ,,,,, (pp. 58-65). ," Austin, TX: ",,,
621,utgoff1990," Utgoff, P. E., & Brodley, C. E. ", (1990). , An incremental method for finding multivariate splits for decision trees. ,,,, 14 , (pp. 58-65). ," Austin, TX: ",,,
622,utgoff1990," Utgoff, P. E., & Brodley, C. E. ", (1990). , An incremental method for finding multivariate splits for decision trees. ,,,, 14 , (pp. 58-65). ," Austin, TX: ",,,
623,utgoff1990," Utgoff, P. E., & Brodley, C. E. ", (1990). , An incremental method for finding multivariate splits for decision trees. ,,,,, (pp. 58-65). ," Austin, TX: ",,,
624,utgoff1990," Utgoff, P. E., and Brodley, C. E. ", 1990. , An incremental method for finding multivariate splits for decision trees. ,,,,, 58-65. , San Francisco: ,,,
625,utgoff1990, P. Utgoff and C. Brodley. ,, An incremental method for find multivariate splits for decision trees. ,,,,," pages 56-65, "," Los Altos, CA. ",,,
626,utgoff1990, P. Utgoff and C. Brodley. ,, An incremental method for find multivariate splits for decision trees. ,,,,," pages 56-65, "," Los Altos, CA. ",,,
627,utgoff1990, P.E. Utgoff and C.E. Brodley. , 1990. , An incremental method for finding mul--tivariate splits for decision trees. ,,,,, pages 58-65. ," University of Texas, Austin, Texas, ",,,
628,utgoff1990, P. E. Utgoff and C. E. Brodley. ,, An incremental method for finding multivariate splits for decision trees. ,,,, 16 ," pages 58-65, "," Los Altos, CA, ",1990. ,,
629,utgoff1990, P. E. Utgoff and C. E. Brodley. , 1990. , An incremental method for finding multivariate splits for decision trees. ,,,, 16 ," pages 58-65, "," Los Altos, CA,",,,
630,utgoff1990, Paul E. Utgoff and Carla E. Brodley. , 1990. , An incremental method for finding multivariate splits for decision trees. ,,,,," pages 58-65, "," Los Altos, CA,",,,
631,utgoff1990, Paul E. Utgoff and Carla E. Brodley. ,1990. , An incremental method for finding multivariate splits for decision trees. ,,,,," pages 58-65, "," Los Altos, CA, ",,,
632,utgoff1990, Paul E. Utgoff and Carla E. Brodley. , 1990. , An incremental method for finding multivariate splits for decision trees. ,,,,," pages 58-65, "," Los Altos, CA,",,,
633,utgoff1990, Paul E. Utgoff and Carla E. Brodley. ,1990. , An incremental method for finding multivariate splits for decision trees. ,,,,," pages 58-65, "," Los Altos, CA, ",,,
634,utgoff1990, Paul E. Utgoff and Carla E. Brodley. , 1990. , An incremental method for finding multivariate splits for decision trees. ,,,,," pages 58-65, "," Los Altos, CA,",,,
635,utgoff1990, Paul E. Utgoff and Carla E. Brodley. ,, An incremental method for finding multivariate splits for decision trees. ,,,,," pages 58-65, "," Los Altos, CA, ",1990. ,,
636,utgoff1990, Paul E. Utgoff and Carla E. Brodley. ,1990. , An incremental method for finding multivariate splits for decision trees. ,,,,," pages 58-65, "," Los Altos, CA, ",,,
637,utgoff1990, Paul E. Utgoff and Carla E. Brodley. ,1990. , An incremental method for finding multivariate splits for decision trees. ,,,,," pages 58-65, "," Los Altos, CA, ",,,
638,utgoff1990, Paul E. Utgoff and Carla E. Brodley. ,, An incremental method for finding multivariate splits for decision trees. ,,,,," pages 58-65, "," Los Altos, CA,", 1990. ,,
639,utgoff1991aaai," Utgoff, P. & Clouse, J. ", (1991). , Two kinds of training information for evaluation function learning. ,,,,," (pp. 596-600), "," Anaheim, CA. ",,,
640,utgoff1991aaai," Utgoff, P. & Clouse, J. ", (1991). , Two kinds of training information for evaluation function learning. ,,,,," (pp. 596-600), "," Anaheim, CA. ",,,
641,utgoff1991aaai," Utgoff, P. & Clouse, J. ", (1991). , Two kinds of training information for evaluation function learning. ,,,,," (pp. 596-600), "," Anaheim, CA. ",,,
642,utgoff1991aaai," Utgoff, P. & Clouse, J. ", (1991). , Two kinds of training information for evaluation function learning. ,,,,," (pp. 596-600), "," Anaheim, CA. ",,,
643,utgoff1991aaai," Utgoff, P. E. & Clouse, J. A. ", (1991). , Two kinds of training information for evaluation function learning. ,,,,," pages 596-600, "," San Mateo, CA. ",,,
644,utgoff1991aaai," Utgoff, P. E. & Clouse, J. A. ", (1991). , Two kinds of training information for evaluation function learning. ,,,,," pages 596-600, "," San Mateo, CA. ",,,
645,utgoff1991aaai," Utgoff, P. E., & Clouse, J. A. ", (1991). , Two kinds of training information for evaluation function learning. ,,,,, (pp. 596-600). ," Anaheim, CA: ",,,
646,utgoff1991aaai," Utgoff, P. E., & Clouse, J. A. ", (1991). , Two kinds of training information for evaluation function learning. ,,,,,  (pp. 596-600). ," Anaheim, CA: ",,,
647,utgoff1991aaai," Utgoff, P. E., & Clouse, J. A. ", (1991). , Two kinds of training information for evaluation function learning. ,,,,,  (pp. 596-600). ," Anaheim, CA: ",,,
648,utgoff1991aaai," Utgoff, P., & Clouse, J. ", (1991). , Two kinds of training information for evaluation function learning. ,,,,, pp. ,"Anaheim, CA. ",,,
649,utgoff1991aaai," Utgoff, P., and Clouse. ", 1991. , Two kinds of training information for evaluation function learning. ,,,,, 596-600. , Anaheim: ,,,
650,utgoff1991aaai," Utgoff, P.E. and Brodley, C.E. ", 1991. , Linear machine decision trees. ," Technical Report 10, "," University of Massachusetts, ",,,,Amherst MA. ,,,
651,utgoff1991aaai," Utgoff, P.E. and Brodley, C.E. ", 1991. , Linear machine decision trees. ," Technical Report 10, "," University of Massachusetts,",,,, Amherst MA. ,,,
652,utgoff1991aaai, P. E. Utgoff and J. A. Clouse. , 1991. , Two kinds of training information for evaluation function learning. ,,,,," pages 596-600, ",,,,
653,utgoff1991aaai, P. Utgoff and J. Clouse. , 1991. , Two kinds of training information for evaluation function learning. ,,,,,,,,,
654,utgoff1991aaai, P. Utgoff and J. Clouse. , 1991. , Two kinds of training information for evaluation function learning. ,,,,,,,,,
655,utgoff1991aaai, P.E. Utgoff and J.A. Clouse. ,, Two kinds of training information for evaluation function learning. ,,,,," pages 596-600, "," San Mateo, CA, ",1991. ,,
656,utgoff1991aaai, P.E. Utgoff and J.A. Clouse. ,, Two kinds of training information for evaluation function learning. ,,,,," pages 596-600, "," San Mateo, CA,", 1991. ,,
657,utgoff1991aaai, P. Utgoff and J. Clouse. , 1991. , Two kinds of training information for evaluation function learning. ,,,,,,,,,
658,utgoff1991aaai, P. E. Utgoff and J. A. Clouse. ,, Two kinds of training information for evaluation function learning. ,,,,," pages 596-600, "," San Mateo, CA, ",1991. ,,
659,utgoff1991aaai, P. E. Utgoff and J. A. Clouse. ,, Two kinds of training information for evaluation function learning. ,,,,," pages 596-600, "," San Mateo, CA, ",1991. ,,
660,utgoff1991aaai, P. E. Utgoff and J. A. Clouse. ,, Two kinds of training information for evaluation function learning. ,,,,," pages 596-600, "," San Mateo, CA, ",1991. ,,
661,utgoff1991aaai, P. E. Utgoff and J. A. Clouse. ,, Two kinds of training information for evaluation function learning. ,,,,," pages 596-600, "," San Mateo, CA,", 1991. ,,
662,utgoff1991aaai," Utgoff, P. ",, and Clouse (1991). Two kinds of training information for evaluation function learning. ,,,,," pages 596-600, ", Anaheim. ,,,
663,utgoff1991lmdt," Utgoff, P. E. and Brodley C. E. ", (1991)., Linear machine decision trees ,(Technical Report 10). ,Department of Computer Science. ,,,," Amherst, MA: University of Massachusetts, ",,,
664,utgoff1991lmdt," Utgoff, P. E. and Brodley C. E. ", (1991). ,Linear machine decision trees ,(Technical Report 10). , Department of Computer Science. ,,,," Amherst, MA: University of Massachusetts,",,,
665,utgoff1991lmdt," Utgoff, P. E., & Brodley, C. E. ", (1991). , Linear ma-chine decision trees. ," Tech. rep., ",,,,," University of Massachusetts, Amherst, MA. ",,,
666,utgoff1991lmdt," Utgoff, P. E., & Brodley, C. E. ", (1991). ," Linear machine decision trees, "," (COINS Technical Report 91-10), ",Department of Computer and Information Science. ,,,," Amherst, MA: University of Massachusetts, ",,,
667,utgoff1991lmdt," Utgoff, P. E., & Brodley, C. E. ", (1991). ," Linear machine decision trees, "," (COINS Technical Report 91-10), ",Department of Computer and Information Science. ,,,," Amherst, MA: University of Massachusetts, ",,,
668,utgoff1991lmdt," Utgoff, P. E., & Brodley, C. E. ", (1991). , Linear machine decision trees. ," Tech. rep. 10, ",,,,, University of Massachusetts at Amherst. ,,,
669,utgoff1991lmdt," Utgoff, P. E., & Brodley, C. E. ", (1991). , Linear machine decision trees. ," Tech. rep. 10, ",,,,, University of Massachusetts at Amherst. ,,,
670,utgoff1991lmdt," Utgoff, P. E., & Brodley, C. E. ", (1991). , Linear machine decision trees. ," Tech. rep. 10, ",,,,, University of Massachusetts at Amherst. ,,,
671,utgoff1991lmdt," Utgoff, P. E., & Brodley, C. E. ", (1991). , Linear machine decision trees. ," Tech. rep. 10, ",,,,, University of Massachusetts at Amherst. ,,,
672,utgoff1991lmdt," Utgoff, P. E., & Brodley, C. E. ", (1991). , Linear machine decision trees. ," Tech. rep. 10, ",,,,, University of Massachusetts at Amherst. ,,,
673,utgoff1991lmdt," Utgoff, P. E., & Brodley, C. E. ", (1991). , Linear machine decision trees. ," Tech. rep. 10, ",,,,, University of Massachusetts at Amherst. ,,,
674,utgoff1991lmdt," Utgoff, P. E., & Brodley, C. E. ", (1991). , Linear machine decision trees. ," Tech. rep. 10, ",,,,, University of Massachusetts at Amherst. ,,,
675,utgoff1991lmdt," Utgoff, P. E., Brodley, C. E. ", (1991). ," Linear Machine Decision Trees, "," COINS Technical Report 91-10, "," Dept. of Computer Science,",,,,University of Massachusetts. ,,,
676,utgoff1991lmdt, Paul E. Utgoff and Carla E. Brodley. , 1991. , Linear machine decision trees. ," Technical Report 10, ",,,,," University of Massachusetts, Amherst MA, ",,,
677,utgoff1991lmdt, Paul E. Utgoff and Carla E. Brodley. , 1991. , Linear machine decision trees. ," Technical Report 10, "," University of Massachusetts, Amherst MA, ",,,,,,,
678,utgoff1991lmdt, Paul E. Utgoff and Carla E. Brodley. , 1991. , Linear machine decision trees. ," Technical Report 10, ",,,,," University of Massachusetts, Amherst MA, ",,,
679,utgoff1991lmdt, Paul E. Utgoff and Carla E. Brodley. , 1991. , Linear machine decision trees. ," Technical Report 10, ",,,,," University of Massachusetts, Amherst MA, ",,,
680,utgoff1991lmdt, Paul E. Utgoff and Carla E. Brodley. , 1991. , Linear machine decision trees. ," Technical Report 10, ",,,,," University of Massachusetts, Amherst MA, ",,,
681,utgoff1991lmdt, Paul E. Utgoff and Carla E. Brodley. , 1991. , Linear machine decision trees. ," Technical Report 10, ",,,,," University of Massachusetts, Amherst MA, ",,,
682,utgoff1991lmdt, Paul E. Utgoff and Carla E. Brodley. , 1991. , Linear machine decision trees. ," Technical Report 10, ",,,,," University of Massachusetts, Amherst MA, ",,,
683,utgoff1991lmdt, Paul E. Utgoff and Carla E. Brodley. , 1991. , Linear machine decision trees. ," Technical Report 10, ",,,,," University of Massachusetts, Amherst MA, ",,,
684,utgoff1991lmdt, Paul E. Utgoff and Carla E. Brodley. , 1991. , Linear machine decision trees. ," Technical Report 10, ",,,,," University of Massachusetts, Amherst MA, ",,,
685,utgoff1994, P. Utgoff. , 1994. , An Improved Algorithm for Incremental Induction of Decision Trees. ,,,,," pages 318-325, "," Rutgers University, New Brunswick, NJ,",,,
686,utgoff1994, P. Utgoff. ,1994. , An Improved Algorithm for Incremental Induction of Decision Trees. ,,,,," pages 318-325, "," Rutgers University, New Brunswick, NJ, ",,,
687,utgoff1994, P. Utgoff. , 1994. , An Improved Algorithm for Incremental Induction of Decision Trees. ,,,,," pages 318-325, "," Rutgers University, New Brunswick, NJ,",,,
688,utgoff1994," Utgoff, P. "," (1994), "," An improved algorithm for incremental induction of decision trees, ",,,,, pp. 318-326. ,,,,
689,utgoff1994," Utgoff, P. E. "," (1994), "," An improved algorithm for incremental induction of decision trees, ",,,,, pp. 318-325. ,,,,
690,utgoff1994," Utgoff, P. E. "," (1994), "," An improved algorithm for incremental induction of decision trees, ",,,,, pp. 318-325. ,,,,
691,utgoff1994," Utgoff, P. E. "," (1994), "," An improved algorithm for incremental induction of decision trees, ",,,,, pp. 318-325. ,,,,
692,utgoff1994," Utgoff, P. E. "," (1994), "," An improved algorithm for incremental induction of decision trees, ",,,,, pp. 318-325. ,,,,
693,utgoff1994," Utgoff, P. E. "," (1994), "," An improved algorithm for incremental induction of decision trees, ",,,,, pp. 318-325. ,,,,
694,utgoff1994," Utgoff, P. E. "," (1994), "," An improved algorithm for incremental induction of decision trees, ",,,,, pp. 318-325. ,,,,
695,utgoff1994," Utgoff, P. E. "," (1994), ", An improved algorithm for incremental induction of decision trees ,,,,, pp. 318-325. ,,,,
696,utgoff1994," Utgoff, P. E. ", (1994). , An improved algorithm for incremental induction of decision trees. ,,,,, (pp. 318-325). ," New Brunswick, NJ: ",,,
697,utgoff1994," Utgoff, P. E. ", (1994). , An improved algorithm for incremental induction of decision trees. ,,,,, (pp. 318-325). ," New Brunswick, NJ: ",,,
698,utgoff1994," Utgoff, P. E. ", (1994). , An improved algorithm for incremental induction of decision trees. ,,,,, (pp. 318-325). ," New Brunswick, NJ: ",,,
699,utgoff1994," Utgoff, P. E. ", 1994. , An improved algorithm for incremental induction of decision trees. ,,,,, 318-325. ,,,,
700,utgoff1994," Utgoff, P.E. ", 1993. , An improved algorithm for incremental induction of decision trees. ,,,,,," Rutgers University, New Brunswick, NJ. ",,,
701,utgoff1994," Utgoff, P. ",1994. , An Improved Algorithm for Incremental Induction of Decision Trees. ,,,,," pages 318-325, "," Rutgers University, New Brunswick, NJ, ",,,
702,utgoff1994," Utgoff, P. ", 1994. , An Improved Algorithm for Incremental Induction of Decision Trees. ,,,,," pages 318-325, "," Rutgers University, New Brunswick, NJ,",,,
703,utgoff1994," Utgoff, P. ", 1994. , An Improved Algorithm for Incremental Induction of Decision Trees. ,,,,," pages 318-325, "," Rutgers University, New Brunswick, NJ,",,,
704,utgoff1994, Paul E. Utgoff. ,, An improved algorithm for incremental induction of decision trees. ,,,,, pages 318-325. ,,,,
705,utgoff1994, Paul E. Utgoff. ,, An improved algorithm for incremental induction of decision trees. ,,,,, pages 318-325. ,,,,
706,utgoff1994, Paul E. Utgoff. ,, An improved algorithm for incremental induction of decision trees. ,,,,, pages 318-325. ,,,,
707,utgoff1994, Paul E. Utgoff. ,, An improved algorithm for incremental induction of decision trees. ,,,,, pages 318-325. ,,,,
708,utgoff1994, Paul E. Utgoff. ,, An improved algorithm for incremental induction of decision trees. ,,,,, pages 318-325. ,,,,
709,utgoff1994, Paul E. Utgoff. ,, An improved algorithm for incremental induction of decision trees. ,,,,, pages 318-325. ,,,,
710,utgoff1994, Paul E. Utgoff. ,, An improved algorithm for incremental induction of decision trees. ,,,,, pages 318-325. ,,,,
711,utgoff1994, Paul E. Utgoff. ,, An improved algorithm for incremental induction of decision trees. ,,,,, pages 318-325. ,,,,
